title,description,unit_type,rental_mode,price,room_price,bed_price,city,district,address,distance_to_university,nearby_universities,num_rooms,num_beds,num_bathrooms,gender_preference,has_internet,has_water,has_electricity,has_gas,has_ac,min_stay_months,max_stay_months,status,landlord_username
Studio at El Khamssa,"Rent billed monthly. Nearby: Church, Public Transport Station, Dry Clean / Laundry, Hospital / Medical Center, Bakery, Gym. Room breakdown — Room 1 (Single): Study Desk & Chair, Mini Fridge, Wardrobe, Window / View",apartment,whole_apartment,4250,,,Ismailia,El Khamssa,El Komsiuon El Tebbi St - Borj El Ataba - Floor 3,2.11 km,Suez Canal University,1,1,1,any,True,False,True,True,False,1,,available,imported_ismailia_listings
Apartment at Hay El Salam,"Rent billed semester. Nearby: Supermarket / Grocery, Restaurants & Cafes, Gym, Pharmacy, ATM, Church. Room breakdown — Room 1 (Single): Mini Fridge, Private TV, Wardrobe, Desk | Room 2 (Single): Mini Fridge, Private TV, Wardrobe, Desk | Room 3 (Single): AC, Wardrobe, Mirror, Window / View | Room 4 (Single): Mini Fridge, Private TV, Wardrobe, Desk",apartment,whole_apartment,23500,,,Ismailia,Hay El Salam,"3emara 110, Tanta St",3.4 km,Suez Canal University,4,4,1,any,True,False,True,True,False,4,,available,imported_ismailia_listings
Studio at El Eshreeni,"Rent billed monthly. Nearby: Public Transport Station, Restaurants & Cafes, Pharmacy, ATM, Church, Mosque. Room breakdown — Room 1 (Double): Wardrobe, Fan, Window / View, Mirror",apartment,whole_apartment,6100,,,Ismailia,El Eshreeni,"3emara 18, El Mansoura St - Ganb El Gam3eya El Khayrya",1.11 km,Suez Canal University,1,2,1,any,True,True,True,False,False,1,,available,imported_ismailia_listings
Studio at Shebin,"Rent billed semester. Nearby: Supermarket / Grocery, Pharmacy, Restaurants & Cafes, Mosque, Bakery, ATM. Room breakdown — Room 1 (Single): Study Desk & Chair, Iron & Ironing Board, Private TV",apartment,whole_apartment,25000,,,Ismailia,Shebin,"El Safwa Tower, Shebin St - Odam Magma3 El Ma7akem",1.11 km,Suez Canal University,1,1,1,any,False,True,True,True,False,4,,available,imported_ismailia_listings
Shared Room at The Stadium,"Rent billed monthly. Nearby: Gym, Mosque, Pharmacy, Public Transport Station, Bakery, Dry Clean / Laundry. Room breakdown — Room 1 (Triple): Mini Fridge, AC, Iron & Ironing Board, Mirror, Wardrobe",room,,,3800,,Ismailia,The Stadium,"El Madares St, Al-Nour Tower - Ganb Madraset El Loghat",3.66 km,Suez Canal University,1,3,1,any,True,True,True,False,True,1,,available,imported_ismailia_listings
Shared Room at El Khamssa,"Rent billed monthly. Nearby: Public Transport Station, Pharmacy, Restaurants & Cafes, Mosque, Bakery, ATM. Room breakdown — Room 1 (Triple): Mini Fridge, AC, Iron & Ironing Board, Mirror, Wardrobe",room,,,5000,,Ismailia,El Khamssa,"El Technology St, 3emara 15 - Wara El Ma3had El Fanni",1.22 km,Suez Canal University,1,3,1,any,False,True,True,True,False,1,,available,imported_ismailia_listings
Shared Room at The Stadium,"Rent billed semester. Nearby: Public Transport Station, Church, Gym, Mosque, Hospital / Medical Center, Restaurants & Cafes. Room breakdown — Room 1 (Triple): Private Bath, Fan, Wardrobe, Window / View, Iron & Ironing Board",room,,,21550,,Ismailia,The Stadium,"Reda St, 3emara 45 - Odam Bawabet El Nadi El Ismaeili",3.47 km,Suez Canal University,1,3,1,any,True,False,True,True,False,4,,available,imported_ismailia_listings
Apartment at Hay El Salam,"Rent billed semester. Nearby: Restaurants & Cafes, Church, Bakery, Hospital / Medical Center, Gym, Public Transport Station. Room breakdown — Room 1 (Triple): Mini Fridge, AC, Iron & Ironing Board, Mirror, Wardrobe | Room 2 (Double): AC, Desk, Iron & Ironing Board, Wardrobe",apartment,whole_apartment,30650,,,Ismailia,Hay El Salam,"3emara 242, El Bahary St - Ganb El Kenisa",3.68 km,Suez Canal University,2,5,1,any,True,False,True,True,False,4,,available,imported_ismailia_listings
Apartment at Ard El Gami'at,"Rent billed monthly. Nearby: Hospital / Medical Center, Mosque, Gym, ATM, Pharmacy, Church. Room breakdown — Room 1 (Double): AC, Desk, Iron & Ironing Board, Wardrobe | Room 2 (Single): Private Bath, Mirror, Desk, Window / View | Room 3 (Single): Study Desk & Chair, Mini Fridge, Wardrobe, Window / View",apartment,whole_apartment,4650,,,Ismailia,Ard El Gami'at,"3emara 44, Ard El Gami'at",5.85 km,Suez Canal University,3,4,1,any,True,True,False,True,False,1,,available,imported_ismailia_listings
Apartment at Old University,"Rent billed semester. Nearby: Supermarket / Grocery, Mosque, Dry Clean / Laundry, Church, Bakery, Hospital / Medical Center. Room breakdown — Room 1 (Double): Private Bath, Balcony, Fan, Mirror | Room 2 (Double): AC, Desk, Iron & Ironing Board, Mirror",apartment,whole_apartment,23100,,,Ismailia,Old University,"Mohamed Ali St, 3emara 10 - Odam Vila El Mohafiz",6.5 km,Suez Canal University,2,4,1,any,True,True,True,False,True,4,,available,imported_ismailia_listings
Apartment at El Khamssa,"Rent billed monthly. Nearby: Public Transport Station, Hospital / Medical Center, Supermarket / Grocery, ATM, Church, Restaurants & Cafes. Room breakdown — Room 1 (Double): Balcony, Private Bath, Mirror, Private TV | Room 2 (Single): Mini Fridge, Private TV, Wardrobe, Desk | Room 3 (Single): Study Desk & Chair, Iron & Ironing Board, Private TV",apartment,whole_apartment,5450,,,Ismailia,El Khamssa,"3emara 22, El 500 Wahda",0.99 km,Suez Canal University,3,4,1,any,True,False,True,True,True,1,,available,imported_ismailia_listings
Shared Room at The Stadium,"Rent billed semester. Nearby: Gym, Dry Clean / Laundry, Public Transport Station, ATM, Church, Hospital / Medical Center. Room breakdown — Room 1 (Triple): Private Bath, Fan, Wardrobe, Window / View, Iron & Ironing Board",room,,,19500,,Ismailia,The Stadium,"3emara 12, Reda St",3.6 km,Suez Canal University,1,3,1,any,False,True,True,True,False,4,,available,imported_ismailia_listings
Studio at Arishiyat Misr,"Rent billed monthly. Nearby: Supermarket / Grocery, Pharmacy, Church, Public Transport Station, ATM, Mosque. Room breakdown — Room 1 (Single): Balcony, Mirror, Wardrobe, Private TV",apartment,whole_apartment,2700,,,Ismailia,Arishiyat Misr,"3emara 25, Portsaid St - Ganb Mezla2an El Atr",5.49 km,Suez Canal University,1,1,1,any,True,True,False,True,True,1,,available,imported_ismailia_listings
Apartment at The Stadium,"Rent billed monthly. Nearby: Dry Clean / Laundry, Gym, ATM, Public Transport Station, Restaurants & Cafes, Pharmacy. Room breakdown — Room 1 (Triple): AC, Private Bath, Wardrobe, Mirror, Desk | Room 2 (Triple): Mini Fridge, AC, Iron & Ironing Board, Mirror, Wardrobe",apartment,whole_apartment,5500,,,Ismailia,The Stadium,"3emara 30, El Estad - Wara El Nadi El Egtema3i",3.98 km,Suez Canal University,2,6,1,any,True,True,False,True,False,1,,available,imported_ismailia_listings
Apartment at Sheikh Zayed,"Rent billed semester. Nearby: Restaurants & Cafes, Pharmacy, Bakery, Dry Clean / Laundry, Church, Public Transport Station. Room breakdown — Room 1 (Double): Wardrobe, Fan, Window / View, Mirror | Room 2 (Double): Mini Fridge, Mirror, Desk, Window / View | Room 3 (Double): Mini Fridge, Mirror, Desk, Window / View",apartment,whole_apartment,28200,,,Ismailia,Sheikh Zayed,"El Qamash St, 3emara 9 - Wara El Share3 El Tegari",3.25 km,Suez Canal University,3,6,1,any,True,True,False,True,False,4,,available,imported_ismailia_listings
Studio at Arishiyat Misr,"Rent billed monthly. Nearby: Supermarket / Grocery, Bakery, Pharmacy, ATM, Public Transport Station, Dry Clean / Laundry. Room breakdown — Room 1 (Double): Balcony, Private Bath, Mirror, Private TV",apartment,whole_apartment,4100,,,Ismailia,Arishiyat Misr,"3emara 40, Arishiyat Misr - Ganb El Madrasa El Ebteda2i",5.91 km,Suez Canal University,1,2,1,any,False,True,True,True,False,1,,available,imported_ismailia_listings
Studio at Old University,"Rent billed semester. Nearby: Dry Clean / Laundry, Supermarket / Grocery, Public Transport Station, Hospital / Medical Center, ATM, Mosque. Room breakdown — Room 1 (Double): Private Bath, Balcony, Fan, Mirror",apartment,whole_apartment,22000,,,Ismailia,Old University,"9 St, 3emara 3 - Ganb Sour El Gam3a El Adima",5.94 km,Suez Canal University,1,2,1,any,False,True,True,True,False,4,,available,imported_ismailia_listings
Studio at El Khamssa,"Rent billed monthly. Nearby: Church, ATM, Supermarket / Grocery, Dry Clean / Laundry, Bakery, Mosque. Room breakdown — Room 1 (Single): Mini Fridge, Private TV, Wardrobe, Desk",apartment,whole_apartment,3400,,,Ismailia,El Khamssa,"El Technology St, 3emara 15 - Wara El Ma3had El Fanni",1.86 km,Suez Canal University,1,1,1,any,True,True,False,True,True,1,,available,imported_ismailia_listings
Shared Room at El Sabe'a,"Rent billed monthly. Nearby: Dry Clean / Laundry, Mosque, Bakery, ATM, Gym, Pharmacy. Room breakdown — Room 1 (Triple): Private Bath, Fan, Wardrobe, Window / View, Iron & Ironing Board",room,,,4900,,Ismailia,El Sabe'a,"El Raqaba El Edaria St, 3emara 4 - Odam El Raqaba",1.39 km,Suez Canal University,1,3,1,any,True,True,True,False,False,1,,available,imported_ismailia_listings
Apartment at Old University,"Rent billed monthly. Nearby: Public Transport Station, Mosque, ATM, Dry Clean / Laundry, Church, Restaurants & Cafes. Room breakdown — Room 1 (Triple): Mini Fridge, AC, Iron & Ironing Board, Mirror, Wardrobe | Room 2 (Double): Wardrobe, Fan, Window / View, Mirror",apartment,whole_apartment,5950,,,Ismailia,Old University,"3emara 20, 1 St - Ganb Kobri El Gam3a",6.43 km,Suez Canal University,2,5,1,any,True,True,False,True,False,1,,available,imported_ismailia_listings
Studio at Fox,"Rent billed monthly. Nearby: Restaurants & Cafes, Bakery, Public Transport Station, Church, Gym, Dry Clean / Laundry. Room breakdown — Room 1 (Single): AC, Wardrobe, Mirror, Window / View",apartment,whole_apartment,3400,,,Ismailia,Fox,"3emara 9, Fox St - Odam El Saydaleya",4.79 km,Suez Canal University,1,1,1,any,True,True,False,True,True,1,,available,imported_ismailia_listings
Shared Room at Ard El Gami'at,"Rent billed semester. Nearby: Bakery, Mosque, Hospital / Medical Center, Church, Gym, Supermarket / Grocery. Room breakdown — Room 1 (Triple): Private Bath, Fan, Wardrobe, Window / View, Iron & Ironing Board",room,,,22500,,Ismailia,Ard El Gami'at,"Gam3eyet El 3asher, 3emara 20 - Odam Mostashfa El Takhasosi",4.42 km,Suez Canal University,1,3,1,any,True,True,False,True,False,4,,available,imported_ismailia_listings
Apartment at El Thalatini,"Rent billed monthly. Nearby: Public Transport Station, Dry Clean / Laundry, Church, Bakery, Supermarket / Grocery, ATM. Room breakdown — Room 1 (Double): Wardrobe, Fan, Window / View, Mirror | Room 2 (Single): Mini Fridge, Private TV, Wardrobe, Desk | Room 3 (Single): AC, Wardrobe, Mirror, Window / View | Room 4 (Single): Balcony, Mirror, Wardrobe, Private TV",apartment,whole_apartment,6150,,,Ismailia,El Thalatini,"3emara 45, Tanta St",4.45 km,Suez Canal University,4,5,1,any,True,True,False,True,True,1,,available,imported_ismailia_listings
Studio at El Eshreeni,"Rent billed semester. Nearby: Mosque, Gym, Supermarket / Grocery, Public Transport Station, Hospital / Medical Center, Bakery. Room breakdown — Room 1 (Double): Private Bath, Private TV, Desk, Wardrobe",apartment,whole_apartment,30800,,,Ismailia,El Eshreeni,"3emara 18, El Mansoura St - Ganb El Gam3eya El Khayrya",1.73 km,Suez Canal University,1,2,1,any,False,True,True,True,False,4,,available,imported_ismailia_listings
Studio at Old University,"Rent billed semester. Nearby: Gym, Church, Restaurants & Cafes, Public Transport Station, ATM, Pharmacy. Room breakdown — Room 1 (Single): Study Desk & Chair, Mini Fridge, Wardrobe, Window / View",apartment,whole_apartment,13550,,,Ismailia,Old University,"6 St, 3emara 14",6.19 km,Suez Canal University,1,1,1,any,True,False,True,True,False,4,,available,imported_ismailia_listings
Shared Room at El Eshreeni,"Rent billed semester. Nearby: Church, Restaurants & Cafes, Dry Clean / Laundry, Supermarket / Grocery, Pharmacy, ATM. Room breakdown — Room 1 (Triple): Mini Fridge, AC, Iron & Ironing Board, Mirror, Wardrobe",room,,,24550,,Ismailia,El Eshreeni,El Eshreeni St x Hoda Shaarawy - Odam Kheir Zaman,2.74 km,Suez Canal University,1,3,1,any,True,True,False,True,True,4,,available,imported_ismailia_listings
Shared Room at Ard El Gami'at,"Rent billed monthly. Nearby: Supermarket / Grocery, Public Transport Station, Bakery, Pharmacy, Gym, ATM. Room breakdown — Room 1 (Triple): AC, Private Bath, Wardrobe, Mirror, Desk",room,,,4200,,Ismailia,Ard El Gami'at,"3emara 3, Ard El Gami'at - Ganb Sakan El Talebat",3.78 km,Suez Canal University,1,3,1,any,True,True,False,True,True,1,,available,imported_ismailia_listings
Studio at El Sabe'a,"Rent billed monthly. Nearby: ATM, Dry Clean / Laundry, Supermarket / Grocery, Restaurants & Cafes, Church, Mosque. Room breakdown — Room 1 (Single): Mini Fridge, Private TV, Wardrobe, Desk",apartment,whole_apartment,4200,,,Ismailia,El Sabe'a,"El Raqaba El Edaria St, 3emara 4 - Odam El Raqaba",1.44 km,Suez Canal University,1,1,1,any,True,False,True,True,True,1,,available,imported_ismailia_listings
Apartment at El Thalatini,"Rent billed monthly. Nearby: Church, Dry Clean / Laundry, Public Transport Station, Mosque, Pharmacy, Hospital / Medical Center. Room breakdown — Room 1 (Double): Wardrobe, Fan, Window / View, Mirror | Room 2 (Double): AC, Desk, Iron & Ironing Board, Mirror | Room 3 (Single): Study Desk & Chair, Mini Fridge, Wardrobe, Window / View",apartment,whole_apartment,5400,,,Ismailia,El Thalatini,"3emara 90, El Thalatini St - Ganb Maw2af El Ferdaws",4.48 km,Suez Canal University,3,5,1,any,True,False,True,True,True,1,,available,imported_ismailia_listings
Studio at El Khamssa,"Rent billed monthly. Nearby: Restaurants & Cafes, Gym, Public Transport Station, Hospital / Medical Center, Church, Bakery. Room breakdown — Room 1 (Double): Private Bath, Private TV, Desk, Wardrobe",apartment,whole_apartment,5850,,,Ismailia,El Khamssa,"3emara 7, El Khamssa - Ganb El Wehda El Se7eya",1.61 km,Suez Canal University,1,2,1,any,True,True,False,True,True,1,,available,imported_ismailia_listings
Shared Room at Ard El Gami'at,"Rent billed monthly. Nearby: Public Transport Station, Church, Gym, Mosque, Hospital / Medical Center, Restaurants & Cafes. Room breakdown — Room 1 (Triple): Study Desk & Chair, Mini Fridge, AC, Mirror, Private TV",room,,,4150,,Ismailia,Ard El Gami'at,"Gam3eyet El 3asher, 3emara 15 - Ganb El Gam3 El Kebir",3.33 km,Suez Canal University,1,3,1,any,True,False,True,True,False,1,,available,imported_ismailia_listings
Apartment at Shebin,"Rent billed monthly. Nearby: ATM, Public Transport Station, Gym, Church, Mosque, Bakery. Room breakdown — Room 1 (Single): Balcony, Mirror, Wardrobe, Private TV | Room 2 (Single): Private Bath, Mirror, Desk, Window / View | Room 3 (Single): AC, Wardrobe, Mirror, Window / View | Room 4 (Single): Balcony, Mirror, Wardrobe, Private TV",apartment,whole_apartment,5950,,,Ismailia,Shebin,"El Safwa Tower, Shebin St - Odam Magma3 El Ma7akem",1.66 km,Suez Canal University,4,4,1,any,True,True,True,False,False,1,,available,imported_ismailia_listings
Shared Room at Ard El Gami'at,"Rent billed monthly. Nearby: Restaurants & Cafes, Bakery, Gym, Supermarket / Grocery, ATM, Church. Room breakdown — Room 1 (Triple): Private Bath, Balcony, Wardrobe, Fan, Desk",room,,,3750,,Ismailia,Ard El Gami'at,"3emara 3, Ard El Gami'at - Ganb Sakan El Talebat",4.31 km,Suez Canal University,1,3,1,any,True,True,True,False,False,1,,available,imported_ismailia_listings
Studio at Sheikh Zayed,"Rent billed semester. Nearby: Gym, Pharmacy, Dry Clean / Laundry, Mosque, Public Transport Station, Restaurants & Cafes. Room breakdown — Room 1 (Single): Study Desk & Chair, Iron & Ironing Board, Private TV",apartment,whole_apartment,17000,,,Ismailia,Sheikh Zayed,"El Share3 El Tegari, 3emara 110 - Ganb Gam3 Badr",4.91 km,Suez Canal University,1,1,1,any,False,True,True,True,True,4,,available,imported_ismailia_listings
Apartment at El Eshreeni,"Rent billed semester. Nearby: Bakery, Restaurants & Cafes, ATM, Pharmacy, Dry Clean / Laundry, Mosque. Room breakdown — Room 1 (Single): Private Bath, Mirror, Desk, Window / View | Room 2 (Single): Study Desk & Chair, Iron & Ironing Board, Private TV | Room 3 (Single): Study Desk & Chair, Iron & Ironing Board, Private TV | Room 4 (Single): AC, Wardrobe, Mirror, Window / View",apartment,whole_apartment,34700,,,Ismailia,El Eshreeni,"3emara 33, Hoda Shaarawy St - Odam El Forn El Aly",1.97 km,Suez Canal University,4,4,1,any,True,True,False,True,True,4,,available,imported_ismailia_listings
Apartment at Old University,"Rent billed monthly. Nearby: Mosque, Public Transport Station, Gym, Bakery, Hospital / Medical Center, Dry Clean / Laundry. Room breakdown — Room 1 (Triple): AC, Private Bath, Wardrobe, Mirror, Desk | Room 2 (Double): Mini Fridge, Mirror, Desk, Window / View",apartment,whole_apartment,6100,,,Ismailia,Old University,"9 St, 3emara 3 - Ganb Sour El Gam3a El Adima",5.85 km,Suez Canal University,2,5,1,any,True,True,True,False,True,1,,available,imported_ismailia_listings
Apartment at Sheikh Zayed,"Rent billed monthly. Nearby: Restaurants & Cafes, Public Transport Station, Dry Clean / Laundry, Gym, Pharmacy, Mosque. Room breakdown — Room 1 (Triple): Private Bath, Fan, Wardrobe, Window / View, Iron & Ironing Board | Room 2 (Triple): AC, Private Bath, Wardrobe, Mirror, Desk",apartment,whole_apartment,5400,,,Ismailia,Sheikh Zayed,"El Kakola St, 3emara 14 - Ganb Madkhal Ard El Gam3eyat",4.83 km,Suez Canal University,2,6,1,any,True,True,True,False,False,1,,available,imported_ismailia_listings
Apartment at Arishiyat Misr,"Rent billed semester. Nearby: Public Transport Station, Bakery, Restaurants & Cafes, Supermarket / Grocery, Mosque, ATM. Room breakdown — Room 1 (Double): Wardrobe, Fan, Window / View, Mirror | Room 2 (Double): Balcony, Private Bath, Mirror, Private TV",apartment,whole_apartment,25650,,,Ismailia,Arishiyat Misr,"Harat El Meliqy, Men Sekka Hadid St - Beit No. 4",5.76 km,Suez Canal University,2,4,1,any,True,False,True,True,True,4,,available,imported_ismailia_listings
